"index","Voltage","state"
240,11.95,"31,5,4.5,1.5,28,16,16.5,0.5"
253,12.6,"31,5,4.5,2.5,28,16,16.5,0.5"
253,12.6,"31,5,4.5,3.5,28,16,16.5,0.5"
231,11.5,"31,5,5.5,0.5,28,16,16.5,0.5"
233,11.6,"31,5,5.5,1.5,28,16,16.5,0.5"
240,11.95,"31,5,5.5,2.5,28,16,16.5,0.5"
240,11.95,"31,5,5.5,3.5,28,16,16.5,0.5"
205,10.2,"31,3,2.5,2.5,28,16,16.5,1.5"
205,10.2,"31,3,3.5,3.5,28,16,16.5,1.5"
208,10.35,"31,4,3.5,0.5,28,16,16.5,1.5"
215,10.7,"31,4,3.5,1.5,28,16,16.5,1.5"
226,11.25,"31,4,3.5,2.5,28,16,16.5,1.5"
226,11.25,"31,4,3.5,3.5,28,16,16.5,1.5"
206,10.25,"31,4,4.5,0.5,28,16,16.5,1.5"
208,10.35,"31,4,4.5,1.5,28,16,16.5,1.5"
215,10.7,"31,4,4.5,2.5,28,16,16.5,1.5"
215,10.7,"31,4,4.5,3.5,28,16,16.5,1.5"
232,11.55,"31,5,4.5,0.5,28,16,16.5,1.5"
239,11.9,"31,5,4.5,1.5,28,16,16.5,1.5"
252,12.55,"31,5,4.5,2.5,28,16,16.5,1.5"
252,12.55,"31,5,4.5,3.5,28,16,16.5,1.5"
230,11.45,"31,5,5.5,0.5,28,16,16.5,1.5"
232,11.55,"31,5,5.5,1.5,28,16,16.5,1.5"
239,11.9,"31,5,5.5,2.5,28,16,16.5,1.5"
239,11.9,"31,5,5.5,3.5,28,16,16.5,1.5"
203,10.1,"31,3,2.5,2.5,28,16,16.5,2.5"
203,10.1,"31,3,3.5,3.5,28,16,16.5,2.5"
206,10.25,"31,4,3.5,0.5,28,16,16.5,2.5"
213,10.6,"31,4,3.5,1.5,28,16,16.5,2.5"
224,11.15,"31,4,3.5,2.5,28,16,16.5,2.5"
224,11.15,"31,4,3.5,3.5,28,16,16.5,2.5"
204,10.15,"31,4,4.5,0.5,28,16,16.5,2.5"
206,10.25,"31,4,4.5,1.5,28,16,16.5,2.5"
213,10.6,"31,4,4.5,2.5,28,16,16.5,2.5"
213,10.6,"31,4,4.5,3.5,28,16,16.5,2.5"
230,11.45,"31,5,4.5,0.5,28,16,16.5,2.5"
236,11.75,"31,5,4.5,1.5,28,16,16.5,2.5"
249,12.4,"31,5,4.5,2.5,28,16,16.5,2.5"
249,12.4,"31,5,4.5,3.5,28,16,16.5,2.5"
228,11.35,"31,5,5.5,0.5,28,16,16.5,2.5"
230,11.45,"31,5,5.5,1.5,28,16,16.5,2.5"
236,11.75,"31,5,5.5,2.5,28,16,16.5,2.5"
237,11.8,"31,5,5.5,3.5,28,16,16.5,2.5"
260,12.95,"31,6,5.5,0.5,28,16,16.5,2.5"
258,12.85,"31,6,6.5,0.5,28,16,16.5,2.5"
260,12.95,"31,6,6.5,1.5,28,16,16.5,2.5"
207,10.3,"31,4,3.5,1.5,28,16,16.5,3.5"
218,10.85,"31,4,3.5,2.5,28,16,16.5,3.5"
218,10.85,"31,4,3.5,3.5,28,16,16.5,3.5"
207,10.3,"31,4,4.5,2.5,28,16,16.5,3.5"
208,10.35,"31,4,4.5,3.5,28,16,16.5,3.5"
223,11.1,"31,5,4.5,0.5,28,16,16.5,3.5"
229,11.4,"31,5,4.5,1.5,28,16,16.5,3.5"
241,12,"31,5,4.5,2.5,28,16,16.5,3.5"
241,12,"31,5,4.5,3.5,28,16,16.5,3.5"
221,11,"31,5,5.5,0.5,28,16,16.5,3.5"
223,11.1,"31,5,5.5,1.5,28,16,16.5,3.5"
229,11.4,"31,5,5.5,2.5,28,16,16.5,3.5"
230,11.45,"31,5,5.5,3.5,28,16,16.5,3.5"
251,12.5,"31,6,5.5,0.5,28,16,16.5,3.5"
257,12.8,"31,6,5.5,1.5,28,16,16.5,3.5"
249,12.4,"31,6,6.5,0.5,28,16,16.5,3.5"
251,12.5,"31,6,6.5,1.5,28,16,16.5,3.5"
257,12.8,"31,6,6.5,2.5,28,16,16.5,3.5"
257,12.8,"31,6,6.5,3.5,28,16,16.5,3.5"
207,10.3,"31,3,2.5,0.5,28,17,16.5,0.5"
215,10.7,"31,3,2.5,1.5,28,17,16.5,0.5"
227,11.3,"31,3,2.5,2.5,28,17,16.5,0.5"
203,10.1,"31,3,3.5,0.5,28,17,16.5,0.5"
207,10.3,"31,3,3.5,1.5,28,17,16.5,0.5"
215,10.7,"31,3,3.5,2.5,28,17,16.5,0.5"
227,11.3,"31,3,3.5,3.5,28,17,16.5,0.5"
230,11.45,"31,4,3.5,0.5,28,17,16.5,0.5"
239,11.9,"31,4,3.5,1.5,28,17,16.5,0.5"
253,12.6,"31,4,3.5,2.5,28,17,16.5,0.5"
253,12.6,"31,4,3.5,3.5,28,17,16.5,0.5"
228,11.35,"31,4,4.5,0.5,28,17,16.5,0.5"
230,11.45,"31,4,4.5,1.5,28,17,16.5,0.5"
239,11.9,"31,4,4.5,2.5,28,17,16.5,0.5"
239,11.9,"31,4,4.5,3.5,28,17,16.5,0.5"
259,12.9,"31,5,5.5,0.5,28,17,16.5,0.5"
206,10.25,"31,3,2.5,0.5,28,17,16.5,1.5"
215,10.7,"31,3,2.5,1.5,28,17,16.5,1.5"
226,11.25,"31,3,2.5,2.5,28,17,16.5,1.5"
203,10.1,"31,3,3.5,0.5,28,17,16.5,1.5"
206,10.25,"31,3,3.5,1.5,28,17,16.5,1.5"
215,10.7,"31,3,3.5,2.5,28,17,16.5,1.5"
226,11.25,"31,3,3.5,3.5,28,17,16.5,1.5"
230,11.45,"31,4,3.5,0.5,28,17,16.5,1.5"
238,11.85,"31,4,3.5,1.5,28,17,16.5,1.5"
252,12.55,"31,4,3.5,2.5,28,17,16.5,1.5"
252,12.55,"31,4,3.5,3.5,28,17,16.5,1.5"
227,11.3,"31,4,4.5,0.5,28,17,16.5,1.5"
230,11.45,"31,4,4.5,1.5,28,17,16.5,1.5"
238,11.85,"31,4,4.5,2.5,28,17,16.5,1.5"
239,11.9,"31,4,4.5,3.5,28,17,16.5,1.5"
258,12.85,"31,5,5.5,0.5,28,17,16.5,1.5"
205,10.2,"31,3,2.5,0.5,28,17,16.5,2.5"
214,10.65,"31,3,2.5,1.5,28,17,16.5,2.5"
225,11.2,"31,3,2.5,2.5,28,17,16.5,2.5"
202,10.05,"31,3,3.5,0.5,28,17,16.5,2.5"
205,10.2,"31,3,3.5,1.5,28,17,16.5,2.5"
214,10.65,"31,3,3.5,2.5,28,17,16.5,2.5"
225,11.2,"31,3,3.5,3.5,28,17,16.5,2.5"
229,11.4,"31,4,3.5,0.5,28,17,16.5,2.5"
237,11.8,"31,4,3.5,1.5,28,17,16.5,2.5"
251,12.5,"31,4,3.5,2.5,28,17,16.5,2.5"
251,12.5,"31,4,3.5,3.5,28,17,16.5,2.5"
226,11.25,"31,4,4.5,0.5,28,17,16.5,2.5"
229,11.4,"31,4,4.5,1.5,28,17,16.5,2.5"
237,11.8,"31,4,4.5,2.5,28,17,16.5,2.5"
238,11.85,"31,4,4.5,3.5,28,17,16.5,2.5"
259,12.9,"31,5,4.5,0.5,28,17,16.5,2.5"
257,12.8,"31,5,5.5,0.5,28,17,16.5,2.5"
259,12.9,"31,5,5.5,1.5,28,17,16.5,2.5"
203,10.1,"31,3,2.5,0.5,28,17,16.5,3.5"
211,10.5,"31,3,2.5,1.5,28,17,16.5,3.5"
222,11.05,"31,3,2.5,2.5,28,17,16.5,3.5"
203,10.1,"31,3,3.5,1.5,28,17,16.5,3.5"
211,10.5,"31,3,3.5,2.5,28,17,16.5,3.5"
222,11.05,"31,3,3.5,3.5,28,17,16.5,3.5"
226,11.25,"31,4,3.5,0.5,28,17,16.5,3.5"
234,11.65,"31,4,3.5,1.5,28,17,16.5,3.5"
247,12.3,"31,4,3.5,2.5,28,17,16.5,3.5"
247,12.3,"31,4,3.5,3.5,28,17,16.5,3.5"
223,11.1,"31,4,4.5,0.5,28,17,16.5,3.5"
226,11.25,"31,4,4.5,1.5,28,17,16.5,3.5"
234,11.65,"31,4,4.5,2.5,28,17,16.5,3.5"
234,11.65,"31,4,4.5,3.5,28,17,16.5,3.5"
255,12.7,"31,5,4.5,0.5,28,17,16.5,3.5"
253,12.6,"31,5,5.5,0.5,28,17,16.5,3.5"
255,12.7,"31,5,5.5,1.5,28,17,16.5,3.5"
206,10.25,"31,3,2.5,0.5,28,17,17.5,0.5"
215,10.7,"31,3,2.5,1.5,28,17,17.5,0.5"
226,11.25,"31,3,2.5,2.5,28,17,17.5,0.5"
203,10.1,"31,3,3.5,0.5,28,17,17.5,0.5"
206,10.25,"31,3,3.5,1.5,28,17,17.5,0.5"
215,10.7,"31,3,3.5,2.5,28,17,17.5,0.5"
226,11.25,"31,3,3.5,3.5,28,17,17.5,0.5"
230,11.45,"31,4,3.5,0.5,28,17,17.5,0.5"
238,11.85,"31,4,3.5,1.5,28,17,17.5,0.5"
252,12.55,"31,4,3.5,2.5,28,17,17.5,0.5"
252,12.55,"31,4,3.5,3.5,28,17,17.5,0.5"
227,11.3,"31,4,4.5,0.5,28,17,17.5,0.5"
230,11.45,"31,4,4.5,1.5,28,17,17.5,0.5"
238,11.85,"31,4,4.5,2.5,28,17,17.5,0.5"
239,11.9,"31,4,4.5,3.5,28,17,17.5,0.5"
258,12.85,"31,5,5.5,0.5,28,17,17.5,0.5"
205,10.2,"31,3,2.5,0.5,28,17,17.5,1.5"
214,10.65,"31,3,2.5,1.5,28,17,17.5,1.5"
225,11.2,"31,3,2.5,2.5,28,17,17.5,1.5"
202,10.05,"31,3,3.5,0.5,28,17,17.5,1.5"
205,10.2,"31,3,3.5,1.5,28,17,17.5,1.5"
214,10.65,"31,3,3.5,2.5,28,17,17.5,1.5"
225,11.2,"31,3,3.5,3.5,28,17,17.5,1.5"
229,11.4,"31,4,3.5,0.5,28,17,17.5,1.5"
237,11.8,"31,4,3.5,1.5,28,17,17.5,1.5"
251,12.5,"31,4,3.5,2.5,28,17,17.5,1.5"
251,12.5,"31,4,3.5,3.5,28,17,17.5,1.5"
226,11.25,"31,4,4.5,0.5,28,17,17.5,1.5"
229,11.4,"31,4,4.5,1.5,28,17,17.5,1.5"
237,11.8,"31,4,4.5,2.5,28,17,17.5,1.5"
238,11.85,"31,4,4.5,3.5,28,17,17.5,1.5"
259,12.9,"31,5,4.5,0.5,28,17,17.5,1.5"
257,12.8,"31,5,5.5,0.5,28,17,17.5,1.5"
259,12.9,"31,5,5.5,1.5,28,17,17.5,1.5"
203,10.1,"31,3,2.5,0.5,28,17,17.5,2.5"
211,10.5,"31,3,2.5,1.5,28,17,17.5,2.5"
222,11.05,"31,3,2.5,2.5,28,17,17.5,2.5"
203,10.1,"31,3,3.5,1.5,28,17,17.5,2.5"
211,10.5,"31,3,3.5,2.5,28,17,17.5,2.5"
222,11.05,"31,3,3.5,3.5,28,17,17.5,2.5"
226,11.25,"31,4,3.5,0.5,28,17,17.5,2.5"
234,11.65,"31,4,3.5,1.5,28,17,17.5,2.5"
247,12.3,"31,4,3.5,2.5,28,17,17.5,2.5"
247,12.3,"31,4,3.5,3.5,28,17,17.5,2.5"
223,11.1,"31,4,4.5,0.5,28,17,17.5,2.5"
226,11.25,"31,4,4.5,1.5,28,17,17.5,2.5"
234,11.65,"31,4,4.5,2.5,28,17,17.5,2.5"
234,11.65,"31,4,4.5,3.5,28,17,17.5,2.5"
255,12.7,"31,5,4.5,0.5,28,17,17.5,2.5"
253,12.6,"31,5,5.5,0.5,28,17,17.5,2.5"
255,12.7,"31,5,5.5,1.5,28,17,17.5,2.5"
206,10.25,"31,3,2.5,1.5,28,17,17.5,3.5"
216,10.75,"31,3,2.5,2.5,28,17,17.5,3.5"
206,10.25,"31,3,3.5,2.5,28,17,17.5,3.5"
216,10.75,"31,3,3.5,3.5,28,17,17.5,3.5"
219,10.9,"31,4,3.5,0.5,28,17,17.5,3.5"
227,11.3,"31,4,3.5,1.5,28,17,17.5,3.5"
239,11.9,"31,4,3.5,2.5,28,17,17.5,3.5"
239,11.9,"31,4,3.5,3.5,28,17,17.5,3.5"
217,10.8,"31,4,4.5,0.5,28,17,17.5,3.5"
219,10.9,"31,4,4.5,1.5,28,17,17.5,3.5"
227,11.3,"31,4,4.5,2.5,28,17,17.5,3.5"
227,11.3,"31,4,4.5,3.5,28,17,17.5,3.5"
246,12.25,"31,5,4.5,0.5,28,17,17.5,3.5"
254,12.65,"31,5,4.5,1.5,28,17,17.5,3.5"
244,12.15,"31,5,5.5,0.5,28,17,17.5,3.5"
246,12.25,"31,5,5.5,1.5,28,17,17.5,3.5"
254,12.65,"31,5,5.5,2.5,28,17,17.5,3.5"
254,12.65,"31,5,5.5,3.5,28,17,17.5,3.5"
227,11.3,"31,3,2.5,0.5,28,18,17.5,0.5"
238,11.85,"31,3,2.5,1.5,28,18,17.5,0.5"
252,12.55,"31,3,2.5,2.5,28,18,17.5,0.5"
224,11.15,"31,3,3.5,0.5,28,18,17.5,0.5"
227,11.3,"31,3,3.5,1.5,28,18,17.5,0.5"
238,11.85,"31,3,3.5,2.5,28,18,17.5,0.5"
252,12.55,"31,3,3.5,3.5,28,18,17.5,0.5"
257,12.8,"31,4,3.5,0.5,28,18,17.5,0.5"
254,12.65,"31,4,4.5,0.5,28,18,17.5,0.5"
257,12.8,"31,4,4.5,1.5,28,18,17.5,0.5"
227,11.3,"31,3,2.5,0.5,28,18,17.5,1.5"
237,11.8,"31,3,2.5,1.5,28,18,17.5,1.5"
251,12.5,"31,3,2.5,2.5,28,18,17.5,1.5"
223,11.1,"31,3,3.5,0.5,28,18,17.5,1.5"
227,11.3,"31,3,3.5,1.5,28,18,17.5,1.5"
237,11.8,"31,3,3.5,2.5,28,18,17.5,1.5"
251,12.5,"31,3,3.5,3.5,28,18,17.5,1.5"
257,12.8,"31,4,3.5,0.5,28,18,17.5,1.5"
254,12.65,"31,4,4.5,0.5,28,18,17.5,1.5"
257,12.8,"31,4,4.5,1.5,28,18,17.5,1.5"
225,11.2,"31,3,2.5,0.5,28,18,17.5,2.5"
236,11.75,"31,3,2.5,1.5,28,18,17.5,2.5"
250,12.45,"31,3,2.5,2.5,28,18,17.5,2.5"
222,11.05,"31,3,3.5,0.5,28,18,17.5,2.5"
225,11.2,"31,3,3.5,1.5,28,18,17.5,2.5"
236,11.75,"31,3,3.5,2.5,28,18,17.5,2.5"
250,12.45,"31,3,3.5,3.5,28,18,17.5,2.5"
255,12.7,"31,4,3.5,0.5,28,18,17.5,2.5"
252,12.55,"31,4,4.5,0.5,28,18,17.5,2.5"
255,12.7,"31,4,4.5,1.5,28,18,17.5,2.5"
222,11.05,"31,3,2.5,0.5,28,18,17.5,3.5"
232,11.55,"31,3,2.5,1.5,28,18,17.5,3.5"
245,12.2,"31,3,2.5,2.5,28,18,17.5,3.5"
219,10.9,"31,3,3.5,0.5,28,18,17.5,3.5"
222,11.05,"31,3,3.5,1.5,28,18,17.5,3.5"
232,11.55,"31,3,3.5,2.5,28,18,17.5,3.5"
245,12.2,"31,3,3.5,3.5,28,18,17.5,3.5"
250,12.45,"31,4,3.5,0.5,28,18,17.5,3.5"
260,12.95,"31,4,3.5,1.5,28,18,17.5,3.5"
247,12.3,"31,4,4.5,0.5,28,18,17.5,3.5"
250,12.45,"31,4,4.5,1.5,28,18,17.5,3.5"
260,12.95,"31,4,4.5,2.5,28,18,17.5,3.5"
227,11.3,"31,3,2.5,0.5,28,18,18.5,0.5"
237,11.8,"31,3,2.5,1.5,28,18,18.5,0.5"
251,12.5,"31,3,2.5,2.5,28,18,18.5,0.5"
223,11.1,"31,3,3.5,0.5,28,18,18.5,0.5"
227,11.3,"31,3,3.5,1.5,28,18,18.5,0.5"
237,11.8,"31,3,3.5,2.5,28,18,18.5,0.5"
251,12.5,"31,3,3.5,3.5,28,18,18.5,0.5"
257,12.8,"31,4,3.5,0.5,28,18,18.5,0.5"
254,12.65,"31,4,4.5,0.5,28,18,18.5,0.5"
257,12.8,"31,4,4.5,1.5,28,18,18.5,0.5"
225,11.2,"31,3,2.5,0.5,28,18,18.5,1.5"
236,11.75,"31,3,2.5,1.5,28,18,18.5,1.5"
250,12.45,"31,3,2.5,2.5,28,18,18.5,1.5"
222,11.05,"31,3,3.5,0.5,28,18,18.5,1.5"
225,11.2,"31,3,3.5,1.5,28,18,18.5,1.5"
236,11.75,"31,3,3.5,2.5,28,18,18.5,1.5"
250,12.45,"31,3,3.5,3.5,28,18,18.5,1.5"
255,12.7,"31,4,3.5,0.5,28,18,18.5,1.5"
252,12.55,"31,4,4.5,0.5,28,18,18.5,1.5"
255,12.7,"31,4,4.5,1.5,28,18,18.5,1.5"
222,11.05,"31,3,2.5,0.5,28,18,18.5,2.5"
232,11.55,"31,3,2.5,1.5,28,18,18.5,2.5"
245,12.2,"31,3,2.5,2.5,28,18,18.5,2.5"
219,10.9,"31,3,3.5,0.5,28,18,18.5,2.5"
222,11.05,"31,3,3.5,1.5,28,18,18.5,2.5"
232,11.55,"31,3,3.5,2.5,28,18,18.5,2.5"
245,12.2,"31,3,3.5,3.5,28,18,18.5,2.5"
250,12.45,"31,4,3.5,0.5,28,18,18.5,2.5"
260,12.95,"31,4,3.5,1.5,28,18,18.5,2.5"
247,12.3,"31,4,4.5,0.5,28,18,18.5,2.5"
250,12.45,"31,4,4.5,1.5,28,18,18.5,2.5"
260,12.95,"31,4,4.5,2.5,28,18,18.5,2.5"
216,10.75,"31,3,2.5,0.5,28,18,18.5,3.5"
225,11.2,"31,3,2.5,1.5,28,18,18.5,3.5"
237,11.8,"31,3,2.5,2.5,28,18,18.5,3.5"
212,10.55,"31,3,3.5,0.5,28,18,18.5,3.5"
216,10.75,"31,3,3.5,1.5,28,18,18.5,3.5"
225,11.2,"31,3,3.5,2.5,28,18,18.5,3.5"
237,11.8,"31,3,3.5,3.5,28,18,18.5,3.5"
242,12.05,"31,4,3.5,0.5,28,18,18.5,3.5"
251,12.5,"31,4,3.5,1.5,28,18,18.5,3.5"
239,11.9,"31,4,4.5,0.5,28,18,18.5,3.5"
242,12.05,"31,4,4.5,1.5,28,18,18.5,3.5"
251,12.5,"31,4,4.5,2.5,28,18,18.5,3.5"
251,12.5,"31,4,4.5,3.5,28,18,18.5,3.5"
254,12.65,"31,3,2.5,0.5,28,19,18.5,0.5"
249,12.4,"31,3,3.5,0.5,28,19,18.5,0.5"
254,12.65,"31,3,3.5,1.5,28,19,18.5,0.5"
253,12.6,"31,3,2.5,0.5,28,19,18.5,1.5"
248,12.35,"31,3,3.5,0.5,28,19,18.5,1.5"
253,12.6,"31,3,3.5,1.5,28,19,18.5,1.5"
250,12.45,"31,3,2.5,0.5,28,19,18.5,2.5"
246,12.25,"31,3,3.5,0.5,28,19,18.5,2.5"
250,12.45,"31,3,3.5,1.5,28,19,18.5,2.5"
246,12.25,"31,3,2.5,0.5,28,19,18.5,3.5"
258,12.85,"31,3,2.5,1.5,28,19,18.5,3.5"
241,12,"31,3,3.5,0.5,28,19,18.5,3.5"
246,12.25,"31,3,3.5,1.5,28,19,18.5,3.5"
258,12.85,"31,3,3.5,2.5,28,19,18.5,3.5"
253,12.6,"31,3,2.5,0.5,28,19,19.5,0.5"
248,12.35,"31,3,3.5,0.5,28,19,19.5,0.5"
253,12.6,"31,3,3.5,1.5,28,19,19.5,0.5"
250,12.45,"31,3,2.5,0.5,28,19,19.5,1.5"
246,12.25,"31,3,3.5,0.5,28,19,19.5,1.5"
250,12.45,"31,3,3.5,1.5,28,19,19.5,1.5"
246,12.25,"31,3,2.5,0.5,28,19,19.5,2.5"
258,12.85,"31,3,2.5,1.5,28,19,19.5,2.5"
241,12,"31,3,3.5,0.5,28,19,19.5,2.5"
246,12.25,"31,3,3.5,1.5,28,19,19.5,2.5"
258,12.85,"31,3,3.5,2.5,28,19,19.5,2.5"
237,11.8,"31,3,2.5,0.5,28,19,19.5,3.5"
248,12.35,"31,3,2.5,1.5,28,19,19.5,3.5"
233,11.6,"31,3,3.5,0.5,28,19,19.5,3.5"
237,11.8,"31,3,3.5,1.5,28,19,19.5,3.5"
248,12.35,"31,3,3.5,2.5,28,19,19.5,3.5"
259,12.9,"31,3,3.5,0.5,28,20,20.5,3.5"
239,11.9,"34,0,0.5,0.5,28,25,24.5,0.5"
240,11.95,"34,0,0.5,0.5,28,25,24.5,1.5"
244,12.15,"34,0,0.5,0.5,28,25,24.5,2.5"
251,12.5,"34,0,0.5,0.5,28,25,24.5,3.5"
240,11.95,"34,0,0.5,0.5,28,25,25.5,0.5"
244,12.15,"34,0,0.5,0.5,28,25,25.5,1.5"
251,12.5,"34,0,0.5,0.5,28,25,25.5,2.5"
219,10.9,"34,0,0.5,0.5,28,26,25.5,0.5"
220,10.95,"34,0,0.5,0.5,28,26,25.5,1.5"
225,11.2,"34,0,0.5,0.5,28,26,25.5,2.5"
231,11.5,"34,0,0.5,0.5,28,26,25.5,3.5"
220,10.95,"34,0,0.5,0.5,28,26,26.5,0.5"
225,11.2,"34,0,0.5,0.5,28,26,26.5,1.5"
231,11.5,"34,0,0.5,0.5,28,26,26.5,2.5"
240,11.95,"34,0,0.5,0.5,28,26,26.5,3.5"
202,10.05,"34,0,0.5,0.5,28,27,26.5,0.5"
203,10.1,"34,0,0.5,0.5,28,27,26.5,1.5"
208,10.35,"34,0,0.5,0.5,28,27,26.5,2.5"
214,10.65,"34,0,0.5,0.5,28,27,26.5,3.5"
203,10.1,"34,0,0.5,0.5,28,27,27.5,0.5"
208,10.35,"34,0,0.5,0.5,28,27,27.5,1.5"
214,10.65,"34,0,0.5,0.5,28,27,27.5,2.5"
222,11.05,"34,0,0.5,0.5,28,27,27.5,3.5"
260,12.95,"31,2,1.5,0.5,29,27,26.5,0.5"
254,12.65,"31,2,2.5,0.5,29,27,26.5,0.5"
255,12.7,"31,2,2.5,1.5,29,27,26.5,0.5"
255,12.7,"31,2,2.5,0.5,29,27,26.5,1.5"
257,12.8,"31,2,2.5,1.5,29,27,26.5,1.5"
260,12.95,"31,2,2.5,0.5,29,27,26.5,2.5"
255,12.7,"31,2,2.5,0.5,29,27,27.5,0.5"
257,12.8,"31,2,2.5,1.5,29,27,27.5,0.5"
260,12.95,"31,2,2.5,0.5,29,27,27.5,1.5"
241,12,"31,2,1.5,0.5,29,28,27.5,0.5"
245,12.2,"31,2,1.5,1.5,29,28,27.5,0.5"
235,11.7,"31,2,2.5,0.5,29,28,27.5,0.5"
236,11.75,"31,2,2.5,1.5,29,28,27.5,0.5"
241,12,"31,2,2.5,2.5,29,28,27.5,0.5"
243,12.1,"31,2,1.5,0.5,29,28,27.5,1.5"
247,12.3,"31,2,1.5,1.5,29,28,27.5,1.5"
237,11.8,"31,2,2.5,0.5,29,28,27.5,1.5"
238,11.85,"31,2,2.5,1.5,29,28,27.5,1.5"
243,12.1,"31,2,2.5,2.5,29,28,27.5,1.5"
248,12.35,"31,2,1.5,0.5,29,28,27.5,2.5"
253,12.6,"31,2,1.5,1.5,29,28,27.5,2.5"
242,12.05,"31,2,2.5,0.5,29,28,27.5,2.5"
243,12.1,"31,2,2.5,1.5,29,28,27.5,2.5"
248,12.35,"31,2,2.5,2.5,29,28,27.5,2.5"
255,12.7,"31,2,1.5,0.5,29,28,27.5,3.5"
249,12.4,"31,2,2.5,0.5,29,28,27.5,3.5"
251,12.5,"31,2,2.5,1.5,29,28,27.5,3.5"
256,12.75,"31,2,2.5,2.5,29,28,27.5,3.5"
243,12.1,"31,2,1.5,0.5,29,28,28.5,0.5"
247,12.3,"31,2,1.5,1.5,29,28,28.5,0.5"
237,11.8,"31,2,2.5,0.5,29,28,28.5,0.5"
238,11.85,"31,2,2.5,1.5,29,28,28.5,0.5"
243,12.1,"31,2,2.5,2.5,29,28,28.5,0.5"
248,12.35,"31,2,1.5,0.5,29,28,28.5,1.5"
253,12.6,"31,2,1.5,1.5,29,28,28.5,1.5"
242,12.05,"31,2,2.5,0.5,29,28,28.5,1.5"
243,12.1,"31,2,2.5,1.5,29,28,28.5,1.5"
248,12.35,"31,2,2.5,2.5,29,28,28.5,1.5"
255,12.7,"31,2,1.5,0.5,29,28,28.5,2.5"
249,12.4,"31,2,2.5,0.5,29,28,28.5,2.5"
251,12.5,"31,2,2.5,1.5,29,28,28.5,2.5"
256,12.75,"31,2,2.5,2.5,29,28,28.5,2.5"
258,12.85,"31,2,2.5,0.5,29,28,28.5,3.5"
260,12.95,"31,2,2.5,1.5,29,28,28.5,3.5"
256,12.75,"32,3,2.5,1.5,30,1,0.5,0.5"
248,12.35,"32,3,3.5,0.5,30,1,0.5,0.5"
248,12.35,"32,3,3.5,1.5,30,1,0.5,0.5"
256,12.75,"32,3,3.5,2.5,30,1,0.5,0.5"
